"y","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
0,0.139996111,52,1,0.494322214,5635,16,0,3,0,0
0,0.168406519,55,0,0.470725389,3859,9,0,1,0,1
0,0.015790461,73,1,0.885038321,3000,7,0,2,0,1
0,0.867020366,50,1,1.030346305,2800,21,0,1,0,2
0,0.119922774,60,0,0.548890222,5000,18,0,2,0,0
0,0.151479835,71,0,0.105298234,3000,7,0,0,0,0
0,0.344960986,60,1,0.331073849,2802,10,0,1,1,0
0,0,54,0,0,3850,1,0,0,0,0
1,0.9999999,28,0,0.036973345,1162,2,0,0,0,1
1,0.891320099,38,0,0.268125441,9916,11,0,0,1,1
0,0.311336083,49,1,0.507768036,6500,9,0,2,0,3
0,0.413256196,55,0,0.226148148,13499,8,0,3,0,1
0,0.051704881,77,0,0.006497175,3539,2,0,0,0,0
1,0.845617444,62,2,0.432971337,5616,9,1,0,1,1
1,0.220498724,60,2,0.384769205,6000,9,0,2,0,0
0,0.09286795,54,0,0.308586427,8000,8,0,2,0,0
0,0.38406607,54,0,0.704658165,11291,14,0,3,0,1
0,0.594012543,52,0,0.514405543,5483,11,0,1,1,0
0,0.114743691,42,0,0.383974402,15000,14,0,2,0,3
0,0,88,0,0.192935688,3000,2,0,1,0,0
0,0.999846673,47,0,0.552555119,5850,7,1,1,1,2
0,0.26245659,48,0,0.319683988,8986,10,0,1,1,0
0,0.996333944,48,0,0.345142644,5362,7,0,1,0,1
0,0.024602394,82,0,0.015022861,1530,5,0,0,0,0
0,0.001592892,88,0,0.075331318,4300,9,0,1,0,1
0,0.043766424,50,0,0.058563062,7000,3,0,0,0,0
0,0,67,0,0.229810798,6500,5,0,1,0,1
0,0.120367087,42,0,0.68732507,2500,18,0,3,0,2
0,0.479091626,48,0,0.444774909,7396,12,0,1,1,2
0,0.566884231,53,0,0.405508197,15249,9,0,2,0,3
0,0,65,0,0.073490378,6027,4,0,0,0,1
0,0.01189039,37,0,0.168979745,5331,10,0,1,0,2
0,0.038593252,49,0,0.393605216,14417,23,0,1,0,0
0,0.184564837,74,0,0.257185704,4000,5,0,1,0,0
0,0.712920546,55,0,0.44347898,12083,15,0,1,0,4
1,0.385260442,74,0,1.947708199,3097,12,0,3,0,0
0,0.540566433,49,0,0.444716542,8166,11,0,4,0,1
0,0.013867979,58,0,0.004799616,8333,16,0,0,0,0
0,0.17797512,57,0,0.308797256,13992,14,0,3,0,0
0,0.152258328,48,0,0.031193761,5000,4,0,0,0,1
0,0.012026621,81,0,0.276719782,5145,6,0,2,0,0
0,0.43870351,77,0,0.245748299,3527,7,0,0,0,0
0,0.096445395,52,0,0.402288635,9000,12,0,2,0,1
0,0.242005048,77,0,0.074515648,3354,4,0,0,0,0
0,0.010698073,66,0,0.001562256,6400,2,0,0,0,0
0,0.766946087,45,0,0.058761249,17000,6,0,0,0,3
0,0.972980161,56,0,0.760381421,3250,7,0,2,0,2
0,0.014725934,62,0,0.309948342,6000,4,0,2,0,0
0,0.00050238,38,0,0.173270089,3583,10,0,0,0,0
0,0.082958707,78,0,0.057662737,7803,8,0,0,0,0
0,0.045444751,32,0,0.301283119,6000,7,0,1,0,0
0,0.166315282,31,0,0.435479922,8167,4,0,1,0,0
0,0.556459139,32,0,1.006015282,6150,5,0,2,0,0
0,0.9999999,32,1,0.270505462,5400,4,0,0,0,0
0,0.037267861,63,0,0.127918728,18800,7,0,1,0,1
0,0.001380887,91,0,0,2706,4,0,0,0,0
0,0.015998769,25,0,0.047384008,2025,15,0,0,0,0
0,0.026770542,51,0,0.084408992,6894,10,0,0,0,0
0,0.015481448,53,0,0.302988293,19475,13,0,2,0,4
1,1.647840532,28,1,0.075851393,2583,2,0,0,0,1
0,0.04905091,35,0,0.753219337,4736,6,0,2,0,0
0,0.9999999,54,0,0.314210785,6100,5,0,2,0,0
0,0.454086871,63,0,0.045515595,6700,6,0,0,0,0
0,0.060757376,84,0,0.364727055,1666,20,0,1,0,0
0,0.083876003,41,0,0.089989158,8300,8,0,0,0,0
1,0.84002133,54,0,0.90477687,3181,10,0,3,0,0
0,0.878449451,63,0,0.301435407,5433,6,0,2,0,0
0,0.887127457,50,0,1.0837533,4166,9,0,2,0,0
0,0.9999999,63,0,0.204013925,42800,9,0,3,0,1
0,1.442131557,55,0,0.347944329,6250,10,0,1,0,0
0,0.084333266,61,0,0.024010383,1540,3,0,0,0,0
0,0.018605241,67,0,0.256051641,5576,12,0,2,0,1
1,0.229267145,35,0,0.545884108,4020,6,0,1,0,0
0,0.679980378,48,0,0.457286432,11143,7,0,2,0,4
0,0.383575037,33,1,0.480703859,5000,15,0,2,0,0
0,0.590271846,27,1,0.655086228,4000,7,0,1,0,0
0,0.052625377,54,0,0.631905408,10317,16,0,4,0,0
0,0.31039338,40,1,0.436318517,13700,12,0,2,0,3
0,0.264371946,25,3,0.245942131,2833,12,0,0,0,0
0,0.9999999,27,0,0,2500,1,0,0,0,0
0,0.595204016,34,0,0.237757977,13130,7,0,0,0,2
0,0.161629017,51,0,0.021056814,5033,2,0,0,0,0
0,0.455949339,54,0,0.142887519,4702,6,0,1,0,1
0,0.289241927,67,0,0.216924534,6333,12,0,2,0,0
0,0,44,0,0.390652337,4000,6,0,1,0,0
0,0.160675245,58,0,0.086554246,6700,3,0,0,0,0
0,0.9999999,42,1,0.286203942,3500,1,0,1,1,0
0,0.204322414,66,0,0.390958443,10683,17,0,1,0,1
0,0.066643547,32,0,0.367942402,7916,7,0,1,0,1
0,0.444218359,44,1,0.478291378,11400,6,0,2,0,0
0,0.09662305,50,0,0.308616088,5245,7,0,1,0,0
0,0.991182219,48,2,0.216813897,16866,8,0,3,1,0
0,0.185088103,50,0,2526.5,1,13,0,2,0,2
0,0.011883778,47,0,0.742240926,1900,21,0,0,0,1
0,0.083489889,74,0,0.282067645,4700,12,0,1,0,0
0,0.052949084,85,0,0.009228994,5200,3,0,0,0,0
0,0.618052428,28,0,0.067386523,5000,5,0,0,0,0
0,0.009301797,45,0,0.008942662,1900,8,0,0,0,0
0,0.225940198,60,0,0.209801693,7916,6,1,1,0,0
0,0.90412783,45,0,0.028565599,4900,8,1,0,0,0
0,0.013169856,46,0,0.307642696,3100,5,0,1,0,0
1,0.420808482,42,0,0.275494335,4500,23,1,0,0,1
0,0,61,0,0.023171286,2200,11,0,0,0,0
0,1.008741577,47,0,0.030181818,5499,3,2,0,1,1
0,0.103724069,53,0,0.520842947,6500,9,0,2,0,0
0,0.901819192,41,0,0.041154009,4713,4,0,0,0,0
0,0.488736722,36,0,0.338612911,8333,14,0,1,0,0
0,0.342471479,47,1,0.120083802,10500,8,0,0,0,2
0,3538,71,0,0.104386031,13200,5,0,1,0,1
1,0.565790638,53,0,0.073571203,6333,15,0,0,0,2
0,0.350968596,47,0,0.377184727,14875,18,0,5,0,2
0,0,38,0,0.49343362,8375,5,0,2,0,2
0,0.407918372,42,0,0.746319462,11750,10,0,5,0,2
0,0.9999999,62,0,0.091902211,18856,3,0,1,0,0
0,0,35,0,0.102690413,23750,10,0,2,0,2
0,0.424569479,43,0,0.483533316,7833,5,0,1,0,3
0,0.00268617,61,0,0.142685721,9166,14,0,1,0,0
0,0,57,0,0.149013031,7750,8,0,1,0,0
1,1.045701228,32,1,0.195378151,3807,9,2,0,2,0
0,0.270948757,68,0,0.994357639,4607,16,0,2,0,0
1,0.9999999,66,0,0.059485129,4000,1,0,0,1,1
0,0.933825163,29,0,0.085295017,13083,9,0,0,0,0
0,0.114480127,60,0,0.251071319,13067,12,0,2,0,1
0,0.504815275,42,0,0.742880956,7198,6,0,2,0,1
0,0.35964036,24,0,0.003368137,2968,2,0,0,0,0
0,0.562453129,41,0,0.378017005,14583,6,0,1,0,1
1,1.062583222,38,4,0.141199226,516,4,7,0,0,0
0,0.241329894,44,1,0.374033836,18500,16,0,8,0,0
0,0.184715361,37,0,0.114680276,3330,5,0,0,0,0
0,1.004116436,51,0,0.436830835,1400,5,0,0,0,0
0,0.043378245,76,0,0.00539892,5000,4,0,0,0,1
1,0.098770699,67,0,0.61267378,9278,11,0,3,0,1
0,0.372023258,62,0,0.618116699,6700,14,0,2,0,0
0,0.09140169,58,0,0.333524882,8700,5,0,1,0,2
0,0.079452482,63,2,0.201199201,1500,10,0,0,0,1
0,0.139715754,46,0,0.131449765,18333,4,0,1,0,2
0,0.023192136,48,1,0.082734676,62500,15,0,2,1,3
0,0.067442772,68,0,0.031613078,3700,13,0,0,0,1
0,0.713603353,37,0,0.289878808,6105,6,0,0,0,3
0,0.007237751,46,0,0.276450087,8033,5,0,2,0,2
0,0.513926582,53,0,0.582961641,6725,4,0,2,0,2
0,0.350951352,36,0,0.258046302,5312,12,0,0,0,0
0,0.681036398,39,1,0.42382217,10166,11,0,3,0,0
0,0.04279424,44,0,0.216458806,10583,14,0,1,0,2
0,0.00897403,59,0,0.001943904,3600,3,0,0,0,1
0,0.045325779,37,0,0.31510923,8742,6,0,2,0,1
0,0.19877594,83,0,0.217065334,2800,9,0,0,0,0
0,0.295709509,49,0,0.106111736,2666,5,0,0,0,0
0,0.419449155,27,0,0.11441703,4133,5,0,0,0,0
0,1.22323214,34,1,0.086475165,3341,3,0,0,0,0
0,0.233220077,47,0,0.238198138,6015,8,0,1,0,1
0,0.506415276,60,1,0.328624212,4600,10,0,2,0,0
0,0.026240968,65,0,0.009494217,5792,11,0,0,0,0
0,0.024038701,48,0,0.083044983,2600,6,0,0,0,0
0,0.12756653,31,1,0.016920877,4195,3,0,0,0,0
0,0.242277342,48,0,0.451591063,2953,13,0,0,0,2
0,1.00619876,60,1,721.5,1,4,0,1,0,0
0,0.199815641,42,1,0.307756884,5955,14,0,1,0,1
0,0.044473657,71,0,0.260644206,2700,27,0,1,0,0
0,0.043950148,63,0,0.008099595,6666,7,0,0,0,0
0,0.506245047,63,0,0.566943306,10000,7,0,3,0,1
0,0.158817102,57,0,0.19985884,8500,7,0,1,0,0
0,0.127672666,30,0,0.467512579,4570,5,0,1,0,1
0,0.32398664,29,0,0.126692824,7900,8,0,0,0,2
0,0.004753709,54,2,0.690268838,2640,10,0,1,0,2
0,0.869654394,42,0,0.322913378,9500,8,0,1,0,0
0,0.871604036,35,1,0.46355309,7750,8,0,2,0,2
0,0.639063773,32,0,0.284216831,3338,14,0,0,0,0
0,0.9999999,40,0,0.362482146,6300,4,0,2,0,3
0,0,81,0,0.296925769,4000,6,0,1,0,0
0,0.9999999,30,0,0.4028158,2556,4,0,0,0,1
0,0.178370895,76,0,0.460255152,1018,2,0,0,0,0
0,0.189928747,29,0,0.332159339,8233,7,0,1,0,0
0,0.838464614,46,0,0.617476505,5000,5,0,1,0,0
0,0.335661941,28,0,0.927590512,800,13,0,0,0,0
0,0.246318843,56,0,0.212526218,20500,6,0,1,0,1
0,0.436096506,59,0,0.483093208,3400,5,0,1,1,2
0,0,61,0,9.46e-05,10575,6,0,0,0,0
0,0.013143947,42,0,0.267732962,2875,7,0,1,0,0
0,0.089671964,33,0,0.042056816,6300,4,0,0,0,0
0,0.11209168,73,0,0.503795593,5400,6,0,2,0,0
0,0.063588019,63,0,0.079692031,10000,4,0,2,0,1
0,0.973312185,46,0,0.686039616,8430,6,0,3,0,2
0,0.487492569,56,0,0.136675236,7001,8,0,0,0,0
0,0.259772812,68,0,0.391440175,3200,7,0,1,0,0
0,0.00247775,40,0,0.420394901,4000,12,0,1,0,3
0,0.9999999,39,0,0.454716784,9550,7,0,2,0,0
0,0.001452967,60,0,0.125957765,5350,7,0,1,0,1
0,0.58592448,49,0,0.318409066,9000,13,0,1,0,1
0,0.977270636,49,0,0.198832943,34616,17,0,3,0,2
0,0,63,0,0.017734427,4510,8,0,0,0,1
0,0.060653443,44,0,0.232213439,7083,7,0,2,0,0
0,0.265309434,62,0,0.447967373,7600,14,0,2,0,1
0,0.10050734,53,0,50,1,3,0,0,0,2
0,0.254245692,54,0,0.427711458,9800,10,0,4,0,2
1,0.984060721,45,0,0.353544072,9268,7,0,1,0,2
0,0.270722574,59,0,0.262355545,12200,12,0,2,0,3
0,0.178543088,45,0,0.213291423,4453,6,0,0,0,1
0,0.693040453,66,0,0.419081362,7902,13,0,3,0,0
0,0.034059498,66,0,0.179394177,10200,26,0,2,0,1
0,0.581681255,48,0,0.807162534,6533,10,0,2,0,0
0,0.941693772,41,0,0.281309891,12000,7,0,1,0,1
0,0.080922544,32,0,0.019430436,6741,8,0,0,0,0
0,0.169961162,34,0,0.143309448,6000,6,0,0,0,0
0,0.059165126,59,0,1.036728512,2640,18,0,3,0,0
0,0,53,0,0.98385857,1300,9,0,1,0,0
0,0.049164604,63,0,0.030824373,5579,8,0,0,0,0
0,0.617686476,55,0,0.720756535,8300,20,0,1,0,2
0,0.682439799,42,0,0.362479549,5500,5,0,1,0,3
0,0.050114053,46,0,0.403433476,698,10,0,0,0,2
0,0.03956515,55,0,0.175330484,10060,13,0,1,0,2
0,0.066410371,51,0,0.567677682,6626,13,0,3,0,4
0,1.092095569,49,1,0.680940052,5020,5,0,2,0,2
0,0.9999999,35,0,0.061677718,9500,1,6,0,0,0
1,0.943009498,38,1,0.53294091,8833,10,0,1,0,2
0,0.228305823,51,0,0.317894495,8700,12,0,2,0,2
0,0.526583082,51,0,0.06519377,5521,3,0,0,0,1
0,0.115588547,42,0,0.340585506,6250,6,0,2,0,0
0,0.096353837,56,0,0.212605983,6250,12,0,2,0,0
0,0.658905792,62,3,0.680780407,14453,12,0,4,1,1
0,0.147426795,40,0,0.542397396,5530,17,0,1,0,2
0,0.504285454,50,0,0.246615288,4800,8,0,2,0,0
0,0.759928309,37,0,0.22087585,4703,6,0,0,0,2
0,0.116797941,48,0,0.394781946,5250,12,0,1,0,0
0,0.063771764,27,0,0.066003772,5832,5,0,0,0,0
0,3.3e-05,45,0,0.211489578,5900,6,0,1,1,3
0,0.596464623,58,1,1.631714378,3108,9,0,2,0,0
0,0,37,0,0.428293316,1540,13,0,1,0,2
0,0.013515693,42,0,0.094501309,4200,13,0,0,0,2
0,0,34,0,0.604052793,7500,5,0,1,0,0
0,0.497110179,45,0,0.3059898,30000,25,0,2,0,3
0,0.479845849,28,0,0.219741481,850,5,0,0,0,0
0,0.937306269,47,0,0.229874191,13750,4,0,3,0,2
0,0.522938004,41,0,0.375344414,11250,10,0,2,1,1
0,0.013776233,52,0,0.468238793,4706,5,0,1,0,1
0,0.00012658,46,0,0.376284365,3600,6,0,1,0,0
0,0.9999999,37,0,0.295122709,6437,8,0,2,0,0
0,0.9999999,26,1,0.084962913,4448,1,0,0,0,1
0,1.180546302,46,0,0.207194245,2779,5,0,0,0,0
0,0.369099125,40,0,0.253552113,10908,7,0,3,0,2
0,0.9999999,30,0,0.032614413,1900,0,0,0,0,0
0,0.006289176,43,0,0.160106232,10542,6,0,1,0,0
1,0.910699535,69,5,95.30092237,2601,14,1,2,5,1
0,0.092490751,70,0,0.449005501,4725,10,0,1,0,0
0,0.013293805,57,0,0.002785515,5743,5,0,0,0,0
0,0.114710189,65,0,0.490169943,3000,6,0,0,0,1
0,0.131570951,48,0,0.099177552,6200,7,0,0,0,2
0,0.458988619,47,0,0.296560459,15001,20,0,2,0,2
0,0.114908762,32,0,0.183150748,6480,5,0,1,0,2
0,0.408649462,44,0,0.531997963,5890,11,0,2,0,2
0,0.204718113,47,1,0.294573643,3998,5,0,1,0,1
0,0.54770179,34,0,0.190361928,5000,4,1,0,0,2
0,0.11131304,26,0,0.102720711,1800,2,0,0,0,0
0,0.07790555,50,0,0.259956674,6000,3,0,1,0,1
1,0.78863435,42,2,1.251961237,4333,5,0,2,2,0
0,0.049298339,85,0,0.079704017,4729,11,0,1,0,0
0,0.011573475,50,0,536,1,11,0,1,1,0
0,0.443177292,38,0,0.22647363,2900,8,0,0,0,2
0,0.062433351,62,0,0.407966003,12000,15,0,1,0,1
0,0.025956895,38,1,0.469369206,5500,7,0,2,0,2
0,0.279525731,43,0,0.423810405,5400,7,0,1,0,0
0,0.071856287,26,0,0.000230044,4346,1,0,0,0,0
0,0.079861991,62,1,0.175092831,3500,7,0,0,0,1
0,0.223885685,67,0,0.198454545,10999,7,0,2,0,0
0,0.049391445,62,0,0.046920821,3750,4,0,1,0,0
0,0,48,2,0.384413638,10675,11,0,3,0,0
0,0.601169847,60,0,0.272238312,4833,3,0,0,0,0
0,0.109270962,65,0,0.536170213,2819,13,0,1,0,0
0,0.066644452,32,0,0.315812027,7000,5,0,1,0,2
0,0.176845406,56,0,0.282535075,6200,8,0,1,0,3
0,0.123300082,65,0,0.350449974,11333,10,0,2,0,0
0,0.021458879,53,1,0.656520773,4500,15,0,2,0,2
0,0.00365146,60,3,0.14137738,3571,11,0,1,2,0
0,0.045016941,69,0,0.672530988,2500,15,0,2,0,0
1,1.074985003,26,2,0.711634547,1400,8,0,0,3,0
0,0.074886115,71,0,0.008988764,6674,3,0,0,0,0
1,0.955088281,43,0,0.442416726,5643,14,0,1,0,1
0,0.090319393,49,0,0.415589213,8120,22,0,2,0,0
0,0.016454047,65,0,0.063270337,3650,9,0,0,0,0
0,0.006491548,38,0,0.002499583,6000,14,0,0,0,0
0,0.5047196,26,0,0.010380623,2600,1,0,0,0,2
0,0.702296888,44,0,0.55310309,3850,8,0,2,0,0
0,0.223243747,55,0,0.429305913,3500,3,0,1,0,0
0,0.054071979,57,0,0.022743947,6814,8,0,0,0,0
1,1.007763792,61,0,0.168555582,4146,4,1,0,0,2
0,0.076162047,53,0,0.130772893,6300,6,0,1,0,2
0,0.164427365,46,0,0.278321822,9700,10,0,2,0,1
0,0.87685327,50,0,1.780216942,3871,18,0,3,0,1
0,0.525306395,36,0,0.127467105,4863,6,0,0,0,3
0,0.376795815,62,0,0.171591565,15600,7,0,2,0,0
0,0,35,0,0.691815516,3750,8,0,2,0,0
0,0.02614257,64,1,0.383068548,9000,15,0,1,0,0
0,0.480054261,49,0,0.116024773,10333,6,0,0,0,0
1,0.315238751,91,1,0.519949601,16666,28,0,0,0,0
1,0.9999999,52,0,0.005759539,4166,0,1,0,0,0
0,0,43,0,0.306538692,5000,4,0,1,0,0
0,0.027279758,52,0,0.178905688,8333,13,0,0,0,0
0,0.074185163,64,0,0.250437391,4000,4,0,1,0,1
0,0.023863485,76,0,0.086606441,5091,9,0,1,0,0
0,0.9999999,59,0,1.199599198,2494,2,0,1,0,1
1,0.354984932,62,0,0.571489787,7000,9,0,2,0,1
0,0.017898675,62,0,0.15626506,8299,15,0,3,0,0
0,0.3696019,53,0,0.251818329,6186,8,0,1,0,3
0,0.9999999,50,0,0.425952926,4800,3,0,1,0,3
0,0.127294588,71,0,0.271513632,15954,22,0,3,0,0
0,0.001135346,33,0,0.058990168,6000,9,0,0,0,0
0,0.176434395,27,0,0.457363234,7000,4,0,1,0,0
0,0.145481264,38,0,0.167553191,6391,19,0,0,0,0
0,0.255302353,47,0,0.001035707,140000,1,0,0,0,2
0,0.9999999,64,0,0.097403206,10666,1,0,1,0,1
0,0.36242505,22,0,0.011420414,1400,1,0,0,0,0
0,0,40,0,0,7000,5,0,0,0,1
0,0.632149328,33,1,0.508996825,8502,13,0,2,0,3
1,0.752056404,38,1,0.023323615,2400,4,0,0,0,2
1,0.263988132,56,0,1.382923415,5000,13,0,4,0,0
0,0.076057106,69,0,199,1,6,0,0,0,0
0,0.04877347,29,0,0.831195138,1480,9,0,0,0,1
0,0.213975259,41,0,3.493506494,1000,10,0,1,0,3
0,0.459029468,59,1,0.418196995,9583,19,0,2,0,0
0,0.052778888,48,0,0.404382968,12000,9,0,2,0,1
0,0.806416727,29,0,0.560554419,4400,11,0,0,0,0
0,0.036686455,61,0,0.278842731,59000,16,0,3,0,1
0,0.708774545,42,0,0.623062823,6000,11,0,1,0,3
0,0.022336309,25,0,0.442630185,4531,7,0,1,0,0
0,0,53,0,0.443495844,4450,4,0,2,0,1
0,0.084319686,48,0,0.311939268,10142,7,0,2,0,1
0,0,83,0,0.105157937,2500,7,0,0,0,0
0,0.114584743,46,0,0.495550445,10000,12,0,2,0,3
0,0.032827454,80,0,0.383087112,3925,7,0,1,0,0
0,0.219858923,52,0,0.384923015,5000,9,0,1,0,2
0,0.019776899,64,0,0.007902736,1644,3,0,0,0,0
0,0.613726132,44,0,0.698325419,4000,20,0,2,0,0
1,0.878245498,40,0,0.18141723,3400,5,0,0,0,1
0,0.000525242,68,0,0.280841911,6508,17,0,1,0,0
0,0.16691883,52,0,0.218742107,3958,21,0,1,0,2
0,0.035316816,49,0,0.427479147,4315,8,0,1,0,0
0,0.009972801,43,0,0.272542122,5400,8,0,1,0,0
1,0.9999999,53,0,0.495528669,1900,3,2,1,0,0
0,0.062833078,58,0,0.290879041,9680,16,0,1,0,2
1,0.201216369,44,1,0.086695683,8500,4,0,0,0,0
0,0.887353225,46,0,0.196080392,10000,9,0,0,0,4
0,0.165748012,37,0,0.202336816,8900,3,0,1,0,1
0,0.318893702,32,0,0.090106407,4416,3,0,0,0,0
1,0.9999999,52,0,0,4200,0,1,0,0,5
0,0.186823379,44,0,0.397247383,8500,9,0,1,0,2
0,0.9999999,23,0,249,0,1,0,0,0,0
0,0.050539012,50,0,0.23965069,15000,18,0,3,0,3
0,0,26,0,0.249405045,2100,4,0,0,0,0
0,0.12569581,63,0,0.035301468,3200,3,0,0,0,0
0,0.035473293,83,0,0.223475259,4344,6,0,2,0,0
0,0,44,0,324,0,11,0,1,0,2
0,0.145202611,37,0,0.1412219,7250,4,0,0,0,0
0,1.087690662,53,3,0.628716171,7500,22,0,2,1,2
0,0.571922975,58,1,1.612612613,3107,6,0,1,0,1
0,0.199445179,42,0,0.424183987,14000,14,0,2,0,3
0,0.041867319,69,0,0.315209221,7981,11,0,1,0,0
0,0.007555276,46,0,0.637991508,5416,13,0,3,0,0
0,0.9999999,51,1,0.708492731,3920,3,2,1,0,1
0,0.280073512,56,0,0.533373216,11700,8,0,2,0,3
0,0.140249288,58,0,0.284593055,9300,15,0,2,0,3
0,0.409270043,32,0,0.126104505,9166,3,0,1,0,1
0,0.9999999,41,0,0.326013919,8333,5,0,1,0,2
0,0.106998199,56,0,0.336869832,13666,16,0,2,0,0
1,0.939097507,36,0,0.363159348,3620,10,0,0,0,2
0,0.013553159,31,0,0.214493961,2400,7,0,0,0,0
1,0.122221498,33,0,0.242651657,3197,7,0,0,0,0
0,0.004359826,52,0,1.24076413,6333,5,0,2,0,0
0,0.9999999,51,0,0.2,10964,8,0,2,0,0
0,0.311072707,54,0,0.074721781,2515,6,0,0,0,1
0,0.058085205,60,0,0.467565682,4300,5,0,1,0,1
0,0.065835497,49,0,0.264616818,4292,11,0,1,0,0
0,0.050089998,60,0,0.556485356,6213,10,0,2,0,0
0,0.070923147,67,0,0.38027016,17100,17,0,3,0,1
0,0.255254595,41,5,0.433223825,7000,15,0,1,0,2
0,0.014769765,60,0,0.1376048,13000,5,0,1,0,0
0,0.9999999,59,0,0.242844753,6917,4,0,1,0,0
0,0.28230535,50,0,0.249575042,10000,3,0,2,0,1
0,0.653328521,45,1,0.2882494,6254,8,0,0,0,2
0,0.01365562,57,0,0.146612835,21300,8,0,2,0,3
1,0.083832335,31,1,0.056632751,5208,5,0,0,1,0
0,0.004167738,76,0,0.028962188,8700,14,0,0,0,0
0,0.738666266,33,0,0.162687396,1800,4,0,0,0,1
0,0.075781817,74,0,0.25624716,2200,10,0,0,0,0
0,0.108478909,54,0,0.473914858,9583,8,0,5,0,0
0,0.013757159,50,0,0.282382341,2400,8,0,1,0,0
0,0.004826613,61,0,1940,0,10,0,1,0,0
0,0.965467818,58,0,0.175564887,5000,6,0,0,0,0
0,0.144040225,90,0,0.159613462,3000,3,0,0,0,0
1,0.153026606,53,3,1.606957217,2500,11,0,1,0,0
0,0.247939468,33,1,0.191269577,3000,7,0,0,1,0
0,0.24891534,49,2,0.308621408,2400,8,0,0,0,4
0,0.139681005,44,0,0.33457763,7232,7,0,1,0,2
0,0.11755542,55,0,0.120426327,9100,13,1,1,0,0
0,0.248526153,70,0,0.550414167,3500,11,0,1,0,0
0,0.9999999,48,2,0.615340254,5201,3,3,1,0,2
0,0.90482271,65,0,1.09636324,9183,31,0,1,0,1
0,0.098868739,76,0,0.202819199,8583,5,0,1,0,0
0,0.9999999,79,0,0.269932517,4000,1,0,1,0,1
0,0.113934474,41,0,0.257820311,7000,7,0,1,0,1
1,1.043247122,46,0,0.617309165,3916,8,0,1,0,2
0,0.766817308,66,0,0.346895075,1400,4,0,0,0,0
0,0.070317653,67,0,0.021395721,5000,5,0,0,0,0
0,0.318128393,38,0,0.402443539,2700,14,0,1,0,1
0,0.055560386,27,0,0.075752335,5781,4,0,0,0,0
0,0.273658464,61,0,0.335857056,9905,12,0,1,0,0
0,0.9999999,38,0,0.355548151,3000,3,0,1,0,0
0,0.026244269,62,0,0.003618703,10500,10,0,0,0,0
0,0.086363926,28,0,0.085092202,4500,7,0,0,0,0
0,0.025899353,43,0,0.336095847,11100,8,0,2,0,0
0,1.009327115,54,0,0.031936496,5416,1,2,0,0,3
0,0.018024549,68,0,0.001874833,11200,2,0,0,0,0
0,0.008599785,64,0,0.15196623,4500,5,0,0,0,0
0,0.475416223,53,0,2.365192582,700,8,0,1,0,0
0,0.044265101,59,0,0.066109869,8500,6,0,0,0,1
1,0.974010396,63,0,0.902138691,1542,5,0,1,1,1
0,0.026703191,56,0,0.00349965,10000,7,0,0,0,0
0,0,48,0,0.45955771,3300,4,0,2,0,0
0,0.060530709,63,0,0.153797376,20500,10,0,1,0,0
0,0,39,0,0.5257123,5755,6,0,2,0,1
0,0.534543064,63,0,0.232685631,16416,11,0,3,0,0
0,0.238521543,63,0,2.091590341,1200,22,0,1,0,0
0,0.184917714,65,0,0.235193798,6449,4,0,2,0,0
0,0,68,0,0.278062678,3509,8,0,1,0,0
0,0.176383726,68,2,0.034321893,3000,3,0,0,0,1
0,0.190082269,38,1,0.308969103,10000,8,0,2,0,0
0,0.007408754,45,0,0.535236171,3958,11,0,2,0,2
0,0.385335213,25,0,0.056214866,1600,2,0,0,0,0
0,0.001922635,80,0,0.100837277,2746,5,0,0,0,0
0,0.035615123,57,0,0.134960517,9750,7,0,1,0,1
0,1675,78,0,0.007141837,7000,1,0,0,0,1
0,0.059200559,57,0,0.095161935,2500,7,0,0,0,0
1,0,72,0,0.169970785,9583,3,0,1,0,0
0,0.078767264,70,0,0.152392702,15400,7,0,2,0,1
0,0.788249329,61,0,3.15206878,1860,15,0,3,0,0
0,0.011253032,44,0,0.103675261,7291,4,0,1,0,1
0,0.500774961,52,0,1.302503477,2875,2,0,1,0,2
0,0.525916864,43,0,0.08912978,6641,7,1,0,0,0
0,0.014695834,55,1,0.113659089,15000,20,0,2,0,1
0,0.155124365,52,0,0.299221515,7064,13,0,2,0,2
0,0.008068608,73,0,0.145866809,5600,14,0,1,0,0
0,0.095163495,45,0,0.239076092,10000,4,0,1,0,3
0,0.146054374,60,0,0.296462942,8000,8,0,1,0,0
0,0,24,0,0.173275575,3000,5,0,0,0,0
1,0.12972788,47,0,0.435282141,6875,17,0,1,0,2
0,0.008420792,59,2,0.468645865,3300,13,0,1,1,1
0,0.012881595,32,0,0.332698534,5250,5,0,1,0,4
0,0.101302146,42,0,0.634256531,5090,6,0,1,0,2
0,0.43047397,67,0,0.452058233,3983,4,0,1,0,0
0,0.568610025,35,2,0.392121431,2766,6,0,0,0,2
0,0.51909342,42,0,0.438833431,10217,5,0,2,0,2
0,0.007805292,35,0,0.004945055,1819,5,0,0,0,0
0,0.980752558,50,3,0.461195361,4483,12,0,2,0,1
